transcript_id	gene_symbol	gene_family	n_conditions	n_MANE_higher	n_CDS_higher	n_equal	n_CDS_zero	frac_MANE_higher	frac_CDS_higher	frac_CDS_zero	median_ratio_mane_over_cds	median_tpm_mane	median_tpm_cds	classification
ENST00000373157.9	COL6A5		22	22	0	0	0	1.0	0.0	0.0	1.4162	49.7572	33.6949	MANE_inflated
ENST00000306078.2	KCNG3		22	22	0	0	0	1.0	0.0	0.0	1.4161	50.4017	24.2254	MANE_inflated
ENST00000323084.9	TSPEAR		22	22	0	0	0	1.0	0.0	0.0	1.416	50.6212	35.7822	MANE_inflated
ENST00000338961.11	PTGES2		22	22	0	0	0	1.0	0.0	0.0	1.416	51.4566	35.2808	MANE_inflated
ENST00000610179.7	PANK2		22	22	0	0	0	1.0	0.0	0.0	1.4159	50.051	23.4197	MANE_inflated
ENST00000361219.11	SERBP1		22	22	0	0	0	1.0	0.0	0.0	1.4158	49.9798	10.7751	MANE_inflated
ENST00000506823.6	GALNTL6		22	22	0	0	0	1.0	0.0	0.0	1.4158	50.4213	35.81	MANE_inflated
ENST00000174618.5	MNT		22	22	0	0	0	1.0	0.0	0.0	1.4157	49.9772	38.1276	MANE_inflated
ENST00000474759.6	CACNA2D3		22	22	0	0	0	1.0	0.0	0.0	1.4156	50.5999	32.3041	MANE_inflated
ENST00000262442.9	DNAH9		22	22	0	0	0	1.0	0.0	0.0	1.4154	51.573	32.0941	MANE_inflated
ENST00000465419.7	MINDY4B		22	22	0	0	0	1.0	0.0	0.0	1.4153	50.7997	32.7413	MANE_inflated
ENST00000423485.6	TOP2A		22	22	0	0	0	1.0	0.0	0.0	1.4152	51.5891	31.2028	MANE_inflated
ENST00000355315.8	CHCHD7		22	15	5	0	2	0.682	0.227	0.091	1.4149	51.4575	10.6496	MANE_inflated
ENST00000610776.5	KCP		22	22	0	0	0	1.0	0.0	0.0	1.4149	50.4894	30.6569	MANE_inflated
ENST00000233969.3	SLC9A2		22	22	0	0	0	1.0	0.0	0.0	1.4148	50.2475	37.3075	MANE_inflated
ENST00000369585.4	CTAG2		22	19	3	0	0	0.864	0.136	0.0	1.4145	51.4239	36.73	MANE_inflated
ENST00000286355.10	ADCY8		22	22	0	0	0	1.0	0.0	0.0	1.4143	51.5689	33.5872	MANE_inflated
ENST00000436639.7	SESN1		22	22	0	0	0	1.0	0.0	0.0	1.4143	50.1606	37.1432	MANE_inflated
ENST00000361574.10	R3HDM4		22	22	0	0	0	1.0	0.0	0.0	1.4141	51.4586	35.4368	MANE_inflated
ENST00000263636.5	LY75		22	22	0	0	0	1.0	0.0	0.0	1.414	51.4598	31.7544	MANE_inflated
ENST00000649141.2	RAB12		22	22	0	0	0	1.0	0.0	0.0	1.4136	51.2754	36.3945	MANE_inflated
ENST00000339594.9	BAZ1B		22	22	0	0	0	1.0	0.0	0.0	1.4135	50.0742	34.994	MANE_inflated
ENST00000532059.6	GATA4		22	22	0	0	0	1.0	0.0	0.0	1.4135	50.5589	36.9171	MANE_inflated
ENST00000328957.13	GALNT9		22	22	0	0	0	1.0	0.0	0.0	1.4131	50.8419	35.4365	MANE_inflated
ENST00000359358.9	KLHL14		22	22	0	0	0	1.0	0.0	0.0	1.4131	50.4055	35.4566	MANE_inflated
ENST00000393056.8	DBH		22	22	0	0	0	1.0	0.0	0.0	1.4126	50.956	33.7398	MANE_inflated
ENST00000429586.7	ABCF3		22	22	0	0	0	1.0	0.0	0.0	1.4125	51.5823	30.1715	MANE_inflated
ENST00000283474.12	UBALD1		22	18	4	0	0	0.818	0.182	0.0	1.4123	51.4646	27.9787	MANE_inflated
ENST00000361820.6	GRIN3A		22	22	0	0	0	1.0	0.0	0.0	1.4123	49.8941	38.2477	MANE_inflated
ENST00000202773.14	RPL6	ribosomal_protein_L	22	22	0	0	0	1.0	0.0	0.0	1.412	51.4391	32.1133	MANE_inflated
ENST00000327858.11	FBLN1		22	22	0	0	0	1.0	0.0	0.0	1.4119	51.5842	32.7131	MANE_inflated
ENST00000378585.7	GABRD		22	22	0	0	0	1.0	0.0	0.0	1.4118	51.4595	35.1183	MANE_inflated
ENST00000399069.8	LCMT1		22	22	0	0	0	1.0	0.0	0.0	1.4118	52.6835	37.1798	MANE_inflated
ENST00000376883.2	ZFP57		22	22	0	0	0	1.0	0.0	0.0	1.4114	51.3257	36.7081	MANE_inflated
ENST00000298767.10	WAPL		22	22	0	0	0	1.0	0.0	0.0	1.4111	50.2533	35.5406	MANE_inflated
ENST00000281141.9	CDC123		22	22	0	0	0	1.0	0.0	0.0	1.411	51.3239	35.1646	MANE_inflated
ENST00000217086.9	SALL4		22	22	0	0	0	1.0	0.0	0.0	1.4108	50.1171	38.5706	MANE_inflated
ENST00000360779.4	SDCBP2		22	22	0	0	0	1.0	0.0	0.0	1.4106	51.4552	35.8755	MANE_inflated
ENST00000587896.6	CIRBP		22	22	0	0	0	1.0	0.0	0.0	1.4106	50.5705	33.8246	MANE_inflated
ENST00000284031.13	DDAH1		22	22	0	0	0	1.0	0.0	0.0	1.4105	50.3911	33.3889	MANE_inflated
ENST00000245816.11	CLPP		22	22	0	0	0	1.0	0.0	0.0	1.4104	50.8941	10.7699	MANE_inflated
ENST00000262948.10	MAP2K2		22	22	0	0	0	1.0	0.0	0.0	1.4103	51.4579	36.859	MANE_inflated
ENST00000278353.10	HSD17B12		22	22	0	0	0	1.0	0.0	0.0	1.4101	51.176	36.9695	MANE_inflated
ENST00000383657.10	HACD2		22	21	0	0	1	0.955	0.0	0.045	1.41	50.1108	11.5566	MANE_inflated
ENST00000329078.8	SPNS2		22	22	0	0	0	1.0	0.0	0.0	1.4099	50.8841	35.8109	MANE_inflated
ENST00000338702.4	MAOA		22	22	0	0	0	1.0	0.0	0.0	1.4099	50.5027	31.9812	MANE_inflated
ENST00000320901.4	OR4F21	olfactory_receptor	22	22	0	0	0	1.0	0.0	0.0	1.4095	51.4402	36.6387	MANE_inflated
ENST00000325167.9	CHMP6		22	21	1	0	0	0.955	0.045	0.0	1.4095	51.4573	33.4202	MANE_inflated
ENST00000302555.10	GP2		22	22	0	0	0	1.0	0.0	0.0	1.4093	50.8579	35.9915	MANE_inflated
ENST00000359440.6	TMC3		22	22	0	0	0	1.0	0.0	0.0	1.4093	50.3674	33.0197	MANE_inflated
ENST00000618265.5	CD177		22	22	0	0	0	1.0	0.0	0.0	1.4093	51.3024	35.6399	MANE_inflated
ENST00000238831.9	YIPF4		22	14	8	0	0	0.636	0.364	0.0	1.4091	49.6963	23.3021	MANE_inflated
ENST00000562787.6	CENPT		22	22	0	0	0	1.0	0.0	0.0	1.4089	50.9921	34.4108	MANE_inflated
ENST00000261835.8	CYP46A1		22	22	0	0	0	1.0	0.0	0.0	1.4086	51.5808	34.6022	MANE_inflated
ENST00000309100.8	MAP3K11		22	22	0	0	0	1.0	0.0	0.0	1.4086	50.7547	35.8599	MANE_inflated
ENST00000335244.9	SLC36A2		22	22	0	0	0	1.0	0.0	0.0	1.4086	50.8907	36.418	MANE_inflated
ENST00000369905.9	ACTR1A		22	22	0	0	0	1.0	0.0	0.0	1.4086	50.8976	34.899	MANE_inflated
ENST00000371957.4	STKLD1		22	22	0	0	0	1.0	0.0	0.0	1.4085	50.57	33.0322	MANE_inflated
ENST00000301740.13	SRRM2		22	22	0	0	0	1.0	0.0	0.0	1.4084	49.9704	36.64	MANE_inflated
ENST00000268379.9	UQCRC2		22	22	0	0	0	1.0	0.0	0.0	1.4083	51.4595	33.7059	MANE_inflated
ENST00000361804.5	SMC3		22	22	0	0	0	1.0	0.0	0.0	1.4083	50.2968	31.6955	MANE_inflated
ENST00000367811.8	NME7		22	22	0	0	0	1.0	0.0	0.0	1.4082	51.469	35.418	MANE_inflated
ENST00000389048.8	ALK		22	22	0	0	0	1.0	0.0	0.0	1.4082	50.1921	32.2488	MANE_inflated
ENST00000349048.9	PFKL		22	22	0	0	0	1.0	0.0	0.0	1.408	51.5842	31.8275	MANE_inflated
ENST00000366653.6	TRIM67		22	22	0	0	0	1.0	0.0	0.0	1.408	49.8087	39.3556	MANE_inflated
ENST00000400485.6	MORC3		22	22	0	0	0	1.0	0.0	0.0	1.4079	50.4459	33.8808	MANE_inflated
ENST00000307720.4	PPID		22	22	0	0	0	1.0	0.0	0.0	1.4072	51.4689	34.8396	MANE_inflated
ENST00000258874.4	MTHFS		22	22	0	0	0	1.0	0.0	0.0	1.407	51.086	26.1038	MANE_inflated
ENST00000272395.3	TRIM43		22	22	0	0	0	1.0	0.0	0.0	1.4066	50.4744	36.3841	MANE_inflated
ENST00000259229.7	VMA22		22	22	0	0	0	1.0	0.0	0.0	1.4062	51.4699	35.3939	MANE_inflated
ENST00000378060.9	VPS36		22	22	0	0	0	1.0	0.0	0.0	1.4062	50.5506	33.776	MANE_inflated
ENST00000263433.8	PPP1R12C		22	22	0	0	0	1.0	0.0	0.0	1.4061	51.5846	32.3924	MANE_inflated
ENST00000263208.5	HIRA		22	22	0	0	0	1.0	0.0	0.0	1.406	50.5988	32.5639	MANE_inflated
ENST00000389561.7	EP400		22	22	0	0	0	1.0	0.0	0.0	1.4059	49.8776	33.0389	MANE_inflated
ENST00000429667.1	USP17L13		22	22	0	0	0	1.0	0.0	0.0	1.4059	51.4793	37.3201	MANE_inflated
ENST00000367429.9	CFH		22	22	0	0	0	1.0	0.0	0.0	1.4058	51.5871	31.6437	MANE_inflated
ENST00000253110.16	SHFL		22	22	0	0	0	1.0	0.0	0.0	1.4057	51.4896	38.0823	MANE_inflated
ENST00000256412.8	ADAMDEC1		22	22	0	0	0	1.0	0.0	0.0	1.4054	51.2805	36.1574	MANE_inflated
ENST00000263468.13	CEP126		22	22	0	0	0	1.0	0.0	0.0	1.4053	49.9646	37.9625	MANE_inflated
ENST00000408903.7	MCC		22	22	0	0	0	1.0	0.0	0.0	1.4053	50.2481	33.8891	MANE_inflated
ENST00000337331.10	NPHP3		22	22	0	0	0	1.0	0.0	0.0	1.4052	50.3136	31.9978	MANE_inflated
ENST00000602624.7	DDOST		22	22	0	0	0	1.0	0.0	0.0	1.405	51.4596	33.5321	MANE_inflated
ENST00000330651.11	MAPK11		22	22	0	0	0	1.0	0.0	0.0	1.4049	51.1908	35.443	MANE_inflated
ENST00000355557.7	ZNF140		22	14	8	0	0	0.636	0.364	0.0	1.4048	51.5461	35.1401	MANE_inflated
ENST00000526929.1	USP17L4		22	22	0	0	0	1.0	0.0	0.0	1.4047	51.4791	37.292	MANE_inflated
ENST00000367350.5	KIF14		22	22	0	0	0	1.0	0.0	0.0	1.4042	51.5705	33.4549	MANE_inflated
ENST00000217159.6	SLCO4A1		22	22	0	0	0	1.0	0.0	0.0	1.404	51.5836	35.2058	MANE_inflated
ENST00000594466.6	ZNF726		22	22	0	0	0	1.0	0.0	0.0	1.4037	50.919	36.4618	MANE_inflated
ENST00000636229.1	CCDC196		22	22	0	0	0	1.0	0.0	0.0	1.4036	53.4407	33.7375	MANE_inflated
ENST00000570137.7	CDYL2		22	22	0	0	0	1.0	0.0	0.0	1.4034	49.8449	32.2763	MANE_inflated
ENST00000693075.1	ZNF747		22	22	0	0	0	1.0	0.0	0.0	1.4034	50.5468	36.176	MANE_inflated
ENST00000287078.7	TYSND1		22	22	0	0	0	1.0	0.0	0.0	1.4032	50.4148	39.9808	MANE_inflated
ENST00000329138.9	HGS		22	22	0	0	0	1.0	0.0	0.0	1.4032	51.0485	31.8777	MANE_inflated
ENST00000519728.6	LYN		22	22	0	0	0	1.0	0.0	0.0	1.403	50.3034	35.5696	MANE_inflated
ENST00000216756.11	CINP		22	22	0	0	0	1.0	0.0	0.0	1.4028	51.4414	37.805	MANE_inflated
ENST00000312912.10	KDM3A		22	22	0	0	0	1.0	0.0	0.0	1.4028	50.4385	31.7401	MANE_inflated
ENST00000634607.2	PHF14		22	22	0	0	0	1.0	0.0	0.0	1.4026	50.7193	33.3282	MANE_inflated
ENST00000409235.8	CATSPERG		22	22	0	0	0	1.0	0.0	0.0	1.4023	50.771	31.1425	MANE_inflated
ENST00000280191.7	SPATA4		22	22	0	0	0	1.0	0.0	0.0	1.402	51.4493	34.7931	MANE_inflated
ENST00000289957.3	CHRNB3		22	22	0	0	0	1.0	0.0	0.0	1.402	51.1056	37.4734	MANE_inflated
ENST00000393700.8	RENBP		22	22	0	0	0	1.0	0.0	0.0	1.402	51.453	31.1411	MANE_inflated
ENST00000360256.9	F8		22	22	0	0	0	1.0	0.0	0.0	1.4019	50.1409	36.137	MANE_inflated
ENST00000361354.9	NCKAP1		22	22	0	0	0	1.0	0.0	0.0	1.4019	49.76	32.2862	MANE_inflated
ENST00000369124.5	PLEKHO1		22	22	0	0	0	1.0	0.0	0.0	1.4019	51.3067	36.9652	MANE_inflated
ENST00000287139.8	NODAL		22	22	0	0	0	1.0	0.0	0.0	1.4018	51.2993	38.2938	MANE_inflated
ENST00000306385.10	BMP1		22	22	0	0	0	1.0	0.0	0.0	1.4017	50.1201	32.5748	MANE_inflated
ENST00000306688.8	LRRC45		22	22	0	0	0	1.0	0.0	0.0	1.4017	51.0797	33.2639	MANE_inflated
ENST00000381922.5	ANGPT4		22	22	0	0	0	1.0	0.0	0.0	1.4016	50.2916	37.4295	MANE_inflated
ENST00000269397.9	CBX4		22	22	0	0	0	1.0	0.0	0.0	1.4015	50.8747	36.9228	MANE_inflated
ENST00000328546.5	HSD17B13		22	22	0	0	0	1.0	0.0	0.0	1.4013	51.1518	18.3682	MANE_inflated
ENST00000475381.7	NCEH1		22	16	0	0	6	0.727	0.0	0.273	1.4011	50.2422	10.7845	MANE_inflated
ENST00000382751.4	URB1		22	22	0	0	0	1.0	0.0	0.0	1.401	50.1469	33.1268	MANE_inflated
ENST00000417606.3	SRRM5		22	22	0	0	0	1.0	0.0	0.0	1.401	51.4628	38.0077	MANE_inflated
ENST00000622895.2	GOLGA6L22		22	22	0	0	0	1.0	0.0	0.0	1.4008	43.2279	30.137	MANE_inflated
ENST00000324915.6	SPATA31C2		22	22	0	0	0	1.0	0.0	0.0	1.4007	49.7633	36.9884	MANE_inflated
ENST00000341319.8	KLHL6		22	22	0	0	0	1.0	0.0	0.0	1.4007	50.0095	26.4117	MANE_inflated
ENST00000455833.7	IFFO2		22	22	0	0	0	1.0	0.0	0.0	1.4007	50.038	22.6136	MANE_inflated
ENST00000331923.9	PAXBP1		22	21	1	0	0	0.955	0.045	0.0	1.4006	51.5868	36.3154	MANE_inflated
ENST00000286494.9	ARHGEF25		22	22	0	0	0	1.0	0.0	0.0	1.4003	51.1399	34.8212	MANE_inflated
ENST00000370598.6	ADGRB3		22	22	0	0	0	1.0	0.0	0.0	1.4003	50.8843	32.2681	MANE_inflated
ENST00000235532.9	OSCP1		22	22	0	0	0	1.0	0.0	0.0	1.4001	52.4136	34.9371	MANE_inflated
ENST00000369762.7	ATP6AP1		22	22	0	0	0	1.0	0.0	0.0	1.4001	51.4358	34.6405	MANE_inflated
ENST00000002125.9	NDUFAF7		22	22	0	0	0	1.0	0.0	0.0	1.4	51.5808	35.3535	MANE_inflated
ENST00000358252.8	TNKS1BP1		22	22	0	0	0	1.0	0.0	0.0	1.4	51.4689	37.1998	MANE_inflated
ENST00000437635.3	BNIP5		22	22	0	0	0	1.0	0.0	0.0	1.3999	50.4996	36.1957	MANE_inflated
ENST00000408936.8	DAB2IP		22	22	0	0	0	1.0	0.0	0.0	1.3998	50.3483	37.0908	MANE_inflated
ENST00000270538.8	TIMM44		22	22	0	0	0	1.0	0.0	0.0	1.3994	51.4588	32.4783	MANE_inflated
ENST00000308278.13	TLCD3A		22	20	0	0	2	0.909	0.0	0.091	1.3994	51.183	20.5872	MANE_inflated
ENST00000620676.6	VPS13D		22	22	0	0	0	1.0	0.0	0.0	1.3994	49.7695	33.5898	MANE_inflated
ENST00000309324.9	MICOS13		22	17	5	0	0	0.773	0.227	0.0	1.3992	51.3808	39.8454	MANE_inflated
ENST00000329957.7	MOB2		22	22	0	0	0	1.0	0.0	0.0	1.3992	51.7301	37.7759	MANE_inflated
ENST00000397801.6	ROBO3		22	22	0	0	0	1.0	0.0	0.0	1.3992	50.2158	31.3514	MANE_inflated
ENST00000225665.12	SLC25A11		22	22	0	0	0	1.0	0.0	0.0	1.3991	51.4575	37.1599	MANE_inflated
ENST00000381482.8	STK35		22	14	8	0	0	0.636	0.364	0.0	1.399	49.9648	31.4157	MANE_inflated
ENST00000236826.8	MMP8		22	22	0	0	0	1.0	0.0	0.0	1.3989	50.7643	36.4188	MANE_inflated
ENST00000268719.9	GID4		22	22	0	0	0	1.0	0.0	0.0	1.3989	50.3383	25.2017	MANE_inflated
ENST00000305188.13	ESCO2		22	22	0	0	0	1.0	0.0	0.0	1.3989	49.9588	35.8268	MANE_inflated
ENST00000330175.9	SAMD14		22	22	0	0	0	1.0	0.0	0.0	1.3984	49.9295	37.5408	MANE_inflated
ENST00000309383.6	BRSK1		22	22	0	0	0	1.0	0.0	0.0	1.3982	50.376	33.4555	MANE_inflated
ENST00000316193.13	CSH1		22	22	0	0	0	1.0	0.0	0.0	1.3982	51.4305	35.0703	MANE_inflated
ENST00000332375.4	SPACDR		22	19	3	0	0	0.864	0.136	0.0	1.398	51.4689	38.627	MANE_inflated
ENST00000367136.5	PM20D1		22	22	0	0	0	1.0	0.0	0.0	1.3979	51.4391	33.5092	MANE_inflated
ENST00000400454.6	DSCAM		22	22	0	0	0	1.0	0.0	0.0	1.3977	49.9883	34.1866	MANE_inflated
ENST00000372396.4	KDM4A		22	22	0	0	0	1.0	0.0	0.0	1.3976	50.4377	32.8571	MANE_inflated
ENST00000046794.10	LCP2		22	22	0	0	0	1.0	0.0	0.0	1.3975	49.5301	35.2513	MANE_inflated
ENST00000228347.9	POLR3B		22	22	0	0	0	1.0	0.0	0.0	1.3972	51.5873	31.9296	MANE_inflated
ENST00000310092.12	RBM4		22	22	0	0	0	1.0	0.0	0.0	1.3971	50.371	36.1004	MANE_inflated
ENST00000188312.7	ACTR6		22	22	0	0	0	1.0	0.0	0.0	1.3969	51.4579	33.8209	MANE_inflated
ENST00000292035.10	MED27		22	22	0	0	0	1.0	0.0	0.0	1.3969	52.5027	34.6274	MANE_inflated
ENST00000280772.7	ANK3		22	22	0	0	0	1.0	0.0	0.0	1.3966	50.2473	36.4573	MANE_inflated
ENST00000257347.9	CARS2		22	22	0	0	0	1.0	0.0	0.0	1.3964	51.6621	30.5649	MANE_inflated
ENST00000216181.11	MYH9		22	22	0	0	0	1.0	0.0	0.0	1.3963	49.9419	31.816	MANE_inflated
ENST00000356183.9	GTF3C1		22	22	0	0	0	1.0	0.0	0.0	1.3963	51.5901	32.1138	MANE_inflated
ENST00000265713.8	KAT6A		22	22	0	0	0	1.0	0.0	0.0	1.3962	50.0292	37.05	MANE_inflated
ENST00000377182.5	MAMDC2		22	22	0	0	0	1.0	0.0	0.0	1.3962	50.6902	34.9342	MANE_inflated
ENST00000674294.1	ODAD1		22	22	0	0	0	1.0	0.0	0.0	1.3962	50.8956	34.3495	MANE_inflated
ENST00000003100.13	CYP51A1		22	22	0	0	0	1.0	0.0	0.0	1.396	50.7829	36.5761	MANE_inflated
ENST00000282908.10	STK32B		22	22	0	0	0	1.0	0.0	0.0	1.396	50.5906	37.1616	MANE_inflated
ENST00000324989.12	CRMP1		22	22	0	0	0	1.0	0.0	0.0	1.3958	51.5851	34.3744	MANE_inflated
ENST00000081029.8	MRPS35		22	22	0	0	0	1.0	0.0	0.0	1.3957	51.4587	36.0519	MANE_inflated
ENST00000227266.10	CTSC		22	22	0	0	0	1.0	0.0	0.0	1.3957	51.4591	36.159	MANE_inflated
ENST00000367963.8	MOXD1		22	22	0	0	0	1.0	0.0	0.0	1.3955	50.8304	34.5897	MANE_inflated
ENST00000314191.7	PRKDC		22	22	0	0	0	1.0	0.0	0.0	1.3954	49.9566	30.6618	MANE_inflated
ENST00000338863.13	TEAD3		22	22	0	0	0	1.0	0.0	0.0	1.3954	50.6267	36.7494	MANE_inflated
ENST00000389622.7	CRYBG3		22	22	0	0	0	1.0	0.0	0.0	1.3954	51.5739	37.1441	MANE_inflated
ENST00000306534.8	ROBO4		22	22	0	0	0	1.0	0.0	0.0	1.3952	51.5495	33.3541	MANE_inflated
ENST00000312521.9	NR1D2		22	22	0	0	0	1.0	0.0	0.0	1.3952	50.1475	37.9402	MANE_inflated
ENST00000373036.5	MTF1		22	22	0	0	0	1.0	0.0	0.0	1.3952	49.9001	27.0601	MANE_inflated
ENST00000254691.10	CARD6		22	22	0	0	0	1.0	0.0	0.0	1.395	50.3214	37.8055	MANE_inflated
ENST00000261884.8	TRIP4		22	22	0	0	0	1.0	0.0	0.0	1.395	51.4601	31.6343	MANE_inflated
ENST00000312637.5	FAM174A		22	18	4	0	0	0.818	0.182	0.0	1.3949	51.4631	26.3852	MANE_inflated
ENST00000238508.8	SERPINB10		22	22	0	0	0	1.0	0.0	0.0	1.3948	51.3161	36.364	MANE_inflated
ENST00000262139.10	WIPI1		22	22	0	0	0	1.0	0.0	0.0	1.3948	51.4594	33.8132	MANE_inflated
ENST00000318950.11	SWAP70		22	22	0	0	0	1.0	0.0	0.0	1.3948	50.4984	34.6686	MANE_inflated
ENST00000338523.9	SNX10		22	14	2	0	6	0.636	0.091	0.273	1.3946	50.9093	10.7845	MANE_inflated
ENST00000366794.10	PARP1		22	22	0	0	0	1.0	0.0	0.0	1.3946	50.5971	32.5198	MANE_inflated
ENST00000366962.8	ANGEL2		22	22	0	0	0	1.0	0.0	0.0	1.3943	50.3021	37.8449	MANE_inflated
ENST00000373345.9	ARHGAP40		22	22	0	0	0	1.0	0.0	0.0	1.3943	50.8846	33.9189	MANE_inflated
ENST00000262713.7	AJUBA		22	22	0	0	0	1.0	0.0	0.0	1.3942	50.3577	33.6993	MANE_inflated
ENST00000263461.11	WDR11		22	22	0	0	0	1.0	0.0	0.0	1.3941	50.5012	31.1389	MANE_inflated
ENST00000513874.6	IGSF22		22	22	0	0	0	1.0	0.0	0.0	1.3941	49.3007	33.3628	MANE_inflated
ENST00000368408.4	EFNA3		22	22	0	0	0	1.0	0.0	0.0	1.394	51.4586	31.5523	MANE_inflated
ENST00000271532.2	FCRL4		22	22	0	0	0	1.0	0.0	0.0	1.3939	50.5532	36.7781	MANE_inflated
ENST00000317216.3	EGR3		22	22	0	0	0	1.0	0.0	0.0	1.3939	50.2129	38.536	MANE_inflated
ENST00000264156.3	MCM6		22	22	0	0	0	1.0	0.0	0.0	1.3934	50.5918	33.1226	MANE_inflated
ENST00000379263.8	DNAJC2		22	22	0	0	0	1.0	0.0	0.0	1.3934	51.5495	37.0258	MANE_inflated
ENST00000249647.8	SNAP23		22	20	2	0	0	0.909	0.091	0.0	1.3933	51.1793	27.6	MANE_inflated
ENST00000361611.11	PSMB5		22	22	0	0	0	1.0	0.0	0.0	1.3931	51.469	38.3277	MANE_inflated
ENST00000003084.11	CFTR		22	22	0	0	0	1.0	0.0	0.0	1.3929	50.1949	33.112	MANE_inflated
ENST00000322937.10	AMBN		22	22	0	0	0	1.0	0.0	0.0	1.3929	51.4601	34.8104	MANE_inflated
ENST00000377793.9	NAA40		22	22	0	0	0	1.0	0.0	0.0	1.3929	50.4956	36.6606	MANE_inflated
ENST00000222982.8	CYP3A5		22	22	0	0	0	1.0	0.0	0.0	1.3928	52.0413	33.4558	MANE_inflated
ENST00000651419.1	EDNRA		22	22	0	0	0	1.0	0.0	0.0	1.3928	50.4116	30.0781	MANE_inflated
ENST00000271588.9	HMCN1		22	22	0	0	0	1.0	0.0	0.0	1.3927	51.5923	31.0795	MANE_inflated
ENST00000374980.3	EIF2S2		22	22	0	0	0	1.0	0.0	0.0	1.3927	51.0281	36.9062	MANE_inflated
ENST00000380739.6	SERPINB1		22	22	0	0	0	1.0	0.0	0.0	1.3925	51.0502	37.2865	MANE_inflated
ENST00000258091.10	CCT7		22	22	0	0	0	1.0	0.0	0.0	1.3924	51.7725	32.5318	MANE_inflated
ENST00000343380.6	E2F1		22	22	0	0	0	1.0	0.0	0.0	1.3923	50.904	37.4939	MANE_inflated
ENST00000358015.8	RAD23B		22	22	0	0	0	1.0	0.0	0.0	1.3922	50.5181	37.2672	MANE_inflated
ENST00000308249.4	PPM1E		22	22	0	0	0	1.0	0.0	0.0	1.3921	49.9793	36.0121	MANE_inflated
ENST00000315491.12	TUBB3	tubulin_beta	22	22	0	0	0	1.0	0.0	0.0	1.3921	51.4575	38.9986	MANE_inflated
ENST00000393354.7	B4GALNT2		22	22	0	0	0	1.0	0.0	0.0	1.3921	49.8522	32.8614	MANE_inflated
ENST00000374736.8	ABCA1		22	22	0	0	0	1.0	0.0	0.0	1.3919	49.9589	31.2304	MANE_inflated
ENST00000376207.10	FOXP3		22	22	0	0	0	1.0	0.0	0.0	1.3918	50.9558	34.257	MANE_inflated
ENST00000216014.9	KDELR3		22	18	2	0	2	0.818	0.091	0.091	1.3917	51.4402	19.6011	MANE_inflated
ENST00000366795.4	DACT2		22	22	0	0	0	1.0	0.0	0.0	1.3915	51.4878	37.2356	MANE_inflated
ENST00000641863.3	SRGAP2B		22	16	0	0	6	0.727	0.0	0.273	1.3912	49.0889	10.8212	MANE_inflated
ENST00000236959.14	ATIC		22	22	0	0	0	1.0	0.0	0.0	1.3911	51.7173	32.5259	MANE_inflated
ENST00000264864.8	PI4K2B		22	22	0	0	0	1.0	0.0	0.0	1.391	50.6724	36.8053	MANE_inflated
ENST00000254579.11	DNHD1		22	22	0	0	0	1.0	0.0	0.0	1.3909	49.9914	36.3023	MANE_inflated
ENST00000301281.11	UBXN6		22	22	0	0	0	1.0	0.0	0.0	1.3909	51.2301	34.5041	MANE_inflated
ENST00000258499.8	USP44		22	22	0	0	0	1.0	0.0	0.0	1.3908	50.373	36.4748	MANE_inflated
ENST00000380649.8	HADHA		22	22	0	0	0	1.0	0.0	0.0	1.3908	50.993	31.6315	MANE_inflated
ENST00000526538.2	OR5M10	olfactory_receptor	22	22	0	0	0	1.0	0.0	0.0	1.3908	51.4519	37.2135	MANE_inflated
ENST00000371447.4	PDE6C		22	22	0	0	0	1.0	0.0	0.0	1.3905	50.8085	33.0971	MANE_inflated
ENST00000302278.8	ITGB1		22	22	0	0	0	1.0	0.0	0.0	1.3904	50.5844	34.2923	MANE_inflated
ENST00000228027.12	DGAT2		22	22	0	0	0	1.0	0.0	0.0	1.3902	51.1031	37.074	MANE_inflated
ENST00000299454.5	OR10A5	olfactory_receptor	22	22	0	0	0	1.0	0.0	0.0	1.3902	51.4372	37.1214	MANE_inflated
ENST00000683778.1	ZNF165		22	22	0	0	0	1.0	0.0	0.0	1.3901	50.5426	38.3898	MANE_inflated
ENST00000343736.9	TSPOAP1		22	22	0	0	0	1.0	0.0	0.0	1.3899	50.8473	33.8216	MANE_inflated
ENST00000361897.10	NOS1AP		22	22	0	0	0	1.0	0.0	0.0	1.3898	50.2729	35.3773	MANE_inflated
ENST00000429644.7	GBE1		22	22	0	0	0	1.0	0.0	0.0	1.3898	50.9246	33.4408	MANE_inflated
ENST00000225823.7	ASIC2		22	22	0	0	0	1.0	0.0	0.0	1.3897	50.704	37.1262	MANE_inflated
ENST00000265028.8	DNAJB11		22	22	0	0	0	1.0	0.0	0.0	1.3896	51.457	37.3276	MANE_inflated
ENST00000376423.8	GRIPAP1		22	22	0	0	0	1.0	0.0	0.0	1.3896	50.5737	31.4451	MANE_inflated
ENST00000293230.10	CYGB		22	18	4	0	0	0.818	0.182	0.0	1.3895	51.0062	29.8671	MANE_inflated
ENST00000328886.5	TMIGD1		22	22	0	0	0	1.0	0.0	0.0	1.3895	51.4511	38.0442	MANE_inflated
ENST00000248384.1	OR1E2	olfactory_receptor	22	22	0	0	0	1.0	0.0	0.0	1.3893	51.4543	37.2877	MANE_inflated
